code,name,generic_product_llm,model
4056463722177,"Jeans &quot;My Favorite&quot;, straight, schwarz",Jeans,opus
4066425413944,"Hemd, Kurzarm, Modern Fit, blau-weiß",Hemd Kurzarm,opus
4000270891700,"Wäschesortierer mit 3er Einteilung, grau",Wäschesortierer,opus
4002448138822,6in1 WC Duft & Farbspüler Ozean Frisch,WC-Reiniger,opus
4051309858324,"Essential Rain Jacket, black/white XL",Regenjacke,opus
4260607391802,"Edelstahl Schüssel, 1450 ml, 22 cm",Schüssel Edelstahl,opus
4010355335616,Brennspiritus,Brennspiritus,opus
4010355489036,Glaskeramik Reiniger,Glaskeramik-Reiniger,opus
4055316639785,"Gürtel, 120 cm",Gürtel,opus
4006508206827,Melitta Filtertüten Original,Kaffeefilter,opus
4015000971157,Bref Power gegen Kalk & Schmutz,Badreiniger,opus
4067681211763,"Socken, Größe 27-30",Socken,opus
4014361078086,Glückszinn,Bleigießen,opus
4002299071170,"Schminkstifte mit Spitzer, Rainbow Edition",Schminkstifte,opus
8006540860236,Oral-B Pro Cross Action,Zahnbürstenaufsatz,opus
4005556129638,"London, United Kingdom",Puzzle,opus
4026700477351,Bastelkleber,Bastelkleber,opus
4006398412063,Bio Hochbeet- und Gewächshauserde,Hochbeeterde,opus
4008117017122,Sekundenkleber,Sekundenkleber,opus
4002372220617,Deckfarbkasten,Deckfarbkasten,opus
4250311302157,CPI-034 Fahrradpedale Tour/Trekking,Fahrradpedale,opus
4017084760719,Arbeitshose Galaxy,Arbeitshose,opus
4046806128704,Blüh- und Grünpflanzen Erde,Pflanzenerde,opus
4025816048943,Wachstuchtischdecke,Wachstuchtischdecke,opus
4009977521392,Spülbeckenmatte,Spülbeckenmatte,opus
8002522509001,Servierzange,Servierzange,opus
4026700450156,UHU Der Alleskleber,Alleskleber,opus
4007873123016,"LED Leuchtmittel E27 10,5 W 1055 lm 4000 K",LED-Leuchtmittel E27,opus
4066407002937,Micro-Drip-System Tropfbewässerung Set Balkon,Tropfbewässerung Set,opus
4002216318388,PflanzErde,Pflanzerde,opus
4046806128780,Pflanz Erde,Pflanzerde,opus
4006398400640,Tomatenerde,Tomatenerde,opus
7640104977056,Vogelschutz Fensteraufkleber,Vogelschutz Fensteraufkleber,opus
4011261133839,Gemüsepflanze Snackgurke,Gemüsepflanze Gurke,opus
4006398407892,Blumenerde,Blumenerde,opus
4006398407939,Pflanzerde,Pflanzerde,opus
5054563924995,Dr. BEST Classic Hoch-Tief weich,Zahnbürste,opus
4034303028719,"Intenso 2,5 Zoll SATA SSD TOP, 1 TB",SSD-Festplatte,opus
4010126450173,Fahrrad Multitool 26-tlg.,Fahrrad-Multitool,opus
4025967001002,Erdbeerpflanzen Senga Sengana - Die Bekannte,Erdbeerpflanzen,opus
4025967002115,Erdbeerpflanzen Polka - Die Aromatische,Erdbeerpflanzen,opus
4025967002054,Erdbeerpflanzen Korona,Erdbeerpflanzen,opus
4388860148947,Schmetterlingsorchidee,Orchidee,opus
11627646241001000079,Geometrie-Dreieck,Geodreieck,opus
4008491212922,Proflora Darm Aktiv-Kulturen Kapseln – 6 Mrd. Milchsäurebakterien,Probiotika Kapseln,opus
4034127204009,Herdabdeckplatten,Herdabdeckplatten,opus
4020972117403,Learning Game Primary School Mathematics,Lernspiel Mathematik,opus
4047443435873,USB 3.0 Flash Drive Rotare 64 GB,USB-Stick,opus
4022378191469,4-Jahreszeiten Betten-Set,Bettdecken-Set,opus
3664715026662,Fliegen und Mücken-Spray,Insektenspray,opus
4061461452025,Modelliermasse,Modelliermasse,opus
4015200034164,Somat All in 1 Extra,Spülmaschinentabs,opus
4018164002538,"Kaffeetasse mit Henkel, weiß, 0,18 l",Kaffeetasse,opus
9783811207639,Das musst du wissen. Das große Buch des Wissens.,Buch Allgemeinwissen,opus
8719692889214,Heat Keeper Thermal Comfort Shirt,Thermo-Unterhemd,opus
9005835311346,Claro classic Geschirrspültabs,Geschirrspültabs,opus
4034303020683,Premium Line Super Speed USB-A Flash Drive 64 GB,USB-Stick,opus
4251758410849,Calgon Power Tabs 4 in 1 Sparpack,Wasserenthärter Tabs,opus
8715427095011,Stamper Filzstifte,Filzstifte,opus
4019555010026,Spül Maschinen Pulver,Spülmaschinenpulver,opus
4305615400563,Aluminiumfolie,Alufolie,opus
4388441172903,Tampons (Normal),Tampons,opus
4022664502641,Servietten mit Weihnachtsmotiv,Servietten Weihnachten,opus
7321011961528,Servietten mit Weihnachtsmotiv,Servietten Weihnachten,opus
4061464243316,Bettwäsche Retro - Pepsi,Bettwäsche,opus
4046504479023,Bambus-Viskose Wellnessstrümpfe,Socken,opus
7394311916239,Perlen,Bastelperlen,opus
4056489719779,Buschbohnen Processor,Bohnensamen,opus
4047247623216,Saatscheiben Bienengartenmischung,Blumensamen Bienen,opus
4337256440721,Magnesium 250 Für Muskeln und Nerven,Magnesium Tabletten,opus
4015000971737,Weißer Riese Color Duo-Caps Aromatherapie Orchidee & Sandelholz,Waschmittel Caps color,opus
4010327514810,SOS Reparatur-Band,Reparaturband,opus
8713815204083,Zugband Müllbeutel,Müllbeutel,opus
4007735002107,Briefklammern,Briefklammern,opus
4001499960147,Bunt-Waschpulver Granatapfel,Colorwaschmittel Pulver,opus
8720326073299,Picnic Recycling Toilettenpapier 3-lagig,Toilettenpapier,opus
12122129,Insekten Schutzspray,Insektenspray,opus
9762024438498,Hitchico,Mais-Chips,opus
4260474696178,Magnesium Bisglycinat,Magnesium Kapseln,opus
4005800325489,Hansaplast - Zweite Haut Schutz,Pflaster,opus
3661075129224,Max Gas,Feuerzeuggas,opus
4007547306400,Geschirrspülmittel Calendula,Spülmittel,opus
4049011175556,Personenwaage,Personenwaage,opus
4015200036953,Somat All in 1 Extra Tabs XXL,Spülmaschinentabs,opus
4255882900740,Holy Eistee Zitronen mit schwarzer Tee,Eistee Zitrone,opus
4006381492263,Textmarker,Textmarker,opus
4061459786224,Toilettenpapier 3-lagig,Toilettenpapier 3-lagig,opus
4062196082839,Reine Soda,Soda Reinigungsmittel,opus
4009017347531,Notizbuch,Notizbuch,opus
4064505498492,Style Fabio In schwarz,Hose Herren,opus
4067112780677,Lyocell Balance Herren T-Shirt space blue,T-Shirt Herren,opus
4026700463002,Flinke Flasche Alleskleber,Alleskleber,opus
4008838550311,Wenko Multi-Stop,Überlaufschutz Waschmaschine,opus
4022551339442,Dr. Jones premium Zahnbürste medium,Zahnbürste medium,opus
7350067690090,Venso EcoSolutions Lamp Holder E27,Lampenfassung E27,opus
5000166076111,Pedigree Vital Markknochen,Hundesnack Markknochen,opus
5000204691085,SC Johnson Mr Muscle Drano Power-Gel,Rohrreiniger Gel,opus
8718444085638,allocacoc PowerCube,Steckdosenleiste,opus
7610859196392,Rotho Compact Stapelbox A3/38l,Stapelbox,opus
5000204113679,Mr Muscle Drano Power-Gel Rohrfrei,Rohrreiniger Gel,opus
0785983236157,"Flsk 750ml, white",Trinkflasche Isolierflasche,opus
4005122401830,concord Feinjersey-Spannbetttuch,Spannbettlaken Jersey,opus
4007123115785,brennenstuhl ED 02,Steckdosenadapter,opus
4013674005482,Ansmann Alkaline 20x Mignon AA,Batterien AA Alkaline,opus
4311536933837,Zugband Müllbeutel,Müllbeutel Zugband,opus
4043876358567,Falke Swing 2 for you,Socken,opus
4006341709264,REV Kinderschutz-Plättchen,Steckdosen-Kindersicherung,opus
5712872292142,Powermaker Energy Plus 9V,Batterie 9V,opus
4015000964579,Henkel WC Frisch Blau Super-Pack,WC-Duftspüler,opus
4008115971501,"Herlitz Trennblätter, Karton",Trennblätter Karton,opus
4337185744457,Talentus Aktenordner,Aktenordner,opus
4316268478489,Bravil ColorPlus,Waschmittel color,opus
4009017586084,JES Collection XXL Kühl-Akku,Kühlakku,opus
4003589030068,Greenfirst Dauneneinziehdecke 155x220cm,Bettdecke Daunen,opus
4056233006308,United Office Magnete ABC,Lernmagnete Buchstaben,opus
4056233006315,United Office Magnete Zahlen und Symbole,Lernmagnete Zahlen,opus
9120039133287,I-Glow LED-Laterne Maxi Outdoor,Gartenlaterne LED,opus
4056232942058,Playtive Junior Buchstaben-Steckspiel,Buchstaben-Steckspiel,opus
4001515882255,keeeper Transportbox 20 l,Transportbox Kunststoff,opus
4027371001920,ebertsankey Anzuchttopf 18 cm Farbe: terrakotta,Anzuchttopf,opus
8711904238346,elho Blumentopfuntersetzer 17 cm,Blumentopfuntersetzer,opus
8719606017726,ebertsankey Pflanztopf 27 cm anthrazit,Pflanztopf,opus
4008398114206,Compo Sana Grünpflanzen- und Palmenerde,Blumenerde Grünpflanzen,opus
4008398715861,Compo Bambus Langzeit-Dünger,Pflanzendünger Bambus,opus
4009250912466,Julius Zöllner Reisebettmatratze Travelsoft Premium Bezug Baby Fresh & Dry,Reisebettmatratze,opus
4015000969475,WC Frisch Kraft Aktiv Lemon Super-Pack,WC-Reiniger Lemon,opus
4000826044079,Rummy Deluxe Set,Gesellschaftsspiel Rummy,opus
9783320023256,Rosa Luxemburg Herbarium,Buch,opus
2200254045798,Mundspülung,Mundspülung,opus
4004617552408,TopTex 2er-Set Eimer rund,Putzeimer,opus
4211129090308,Petra Electric PartyRaclette + Grill,Raclette-Grill,opus
4004718003007,Luna Korbfalle,Mausefalle,opus
4007871043408,Obi Flach-Fettfilter,Dunstabzugshaubenfilter,opus
4007871043415,Obi Flausch-Fettfilter,Dunstabzugshaubenfilter Vlies,opus
4006508209774,Melitta Easy Therm 1010-05 WH0,Wasserkocher,opus
4026283013304,AirPro Luftpolsterversandtasche W5 / E15,Luftpolsterversandtasche,opus
4004545001337,3D-Postkarte „Robbe“,Postkarte,opus
4007817364062,"Staedler Topstar refill, violett",Filzstift,opus
4305615613062,Fruchteis-Maschine,Eismaschine,opus
4260450487899,protective Regenhose &quot;Seattle&quot;,Regenhose,opus
8715934536182,Profuomo Rectangular Cufflinks Matt,Manschettenknöpfe,opus
4010127420007,Heftklammern 24/6,Heftklammern,opus
4250040902024,Alkaline Knopfzellen-Sortiment,Knopfzellen Alkaline,opus
0190198450715,iPhone 8 64gb,Smartphone,opus
4311596612864,Respekt WC-Reiniger frische Minze,WC-Reiniger,opus
4311536231131,Super Energy Alkaline Batterie Mignon AA,Batterien AA Alkaline,opus
5712873214303,lovena Unisex Razor 10 Pack,Einwegrasierer,opus
4002448152187,Gefühlvoll,Kondome,opus
4078500135504,Gardena Basisgerät 1000 l/h,Bewässerungscomputer,opus
4311536647956,Bindesraht,Bindedraht,opus
8718824735870,Men’s boxer Cotton stretch Athletic fit,Boxershorts Baumwolle,opus
8718824428543,Men’s Boxer Microfiber Athletic fit,Boxershorts Microfaser,opus
4260344220809,Papier pur,Toilettenpapier,opus
8001841698267,Strahlend rein,Waschmittel,opus
3165140630627,Akku-Strauch- und Grasscheren-Set,Akku-Gartenschere,opus
4025300210108,Essig Reiniger,Essigreiniger,opus
4008224574563,Wraptor,Kabelaufwickler,opus
9783947248438,"Erstes Wissen. Komm, ich zeige dir die Wörter",Kinderbuch,opus
9783947248445,"Erstes Wissen. Komm, ich zeige dir die Zahlen",Kinderbuch,opus
4311536136696,Pylonen-Set,Pylonen,opus
4063689258571,"Björndal Pantolette, schwarz",Hausschuhe,opus
2007005055330,meister Werkzeugkoffer,Werkzeugkoffer,opus
4002448131663,Gefühlsecht Ultra,Kondome,opus
4260367580058,Feuerkugel,Grillanzünder,opus
9783499634055,"I. Kishimi, F. Koga - Du musst nicht von allen gemocht werden",Buch,opus
9783551170989,Leonie sagt Ja oder Nein,Kinderbuch,opus
8710341148089,Ich lerne auffädeln,Fädelspiel,opus
4063676089010,Edelstahl-Grillzange,Grillzange,opus
4063676089003,Edelstahl-Grill-Reinigungsbürste,Grillbürste,opus
4005086147522,Pelikan,Spielfigur,opus
9783765326325,Auf dem Bauernhof,Kinderbuch,opus
9783466345717,Wildkräuter. Meine Lebensretter aus der Natur,Buch,opus
4044186145472,Party-Kronen,Partyhüte,opus
4251845501832,Partybrille *Krone*,Partybrille,opus
4251220724887,Happy Birthday Zahlenkerze,Geburtstagskerze,opus
8714572085939,Confetti Balloons,Luftballons,opus
8712836272644,Chocolate Fountain,Schokobrunnen,opus
4250250337074,ministeck Pins,Steckspiel,opus
4042677045843,Ozeanien 8 Giganten der Urzeit,Spielkarten,opus
4002513387667,Spielzeugstaubsauger,Spielzeugstaubsauger,opus
4009208001402,"Fahrradschlauch mit Autoventil, 27&quot;/28&quot;",Fahrradschlauch,opus
4337185214615,Zahncreme Kräuter,Zahnpasta Kräuter,opus
4251220796952,Ringbuch,Ringbuch,opus
4005556195381,Ravensburger Puzzle nature edition No 3 Mystisches Licht,Puzzle,opus
9783401709147,Bandolino Kindergarten Set 58,Lernspiel,opus
4014722281537,Spielzeug Mittagessen,Spielzeug Lebensmittel,opus
8049106211424,Cosmopor E,Wundpflaster,opus
0843591016131,ValueSelect DDR3 2x 8GB 1333 MHz,Arbeitsspeicher DDR3,opus
5099206080263,G502 Hero Gaming-Maus,Gaming-Maus,opus
9002924015222,"Schraubendreher- und Bitset, 37-tlg.",Schraubendreher-Set,opus
5706245267479,Aufblasbares Stand-Up Paddle Board,Stand-Up Paddle Board aufblasbar,opus
8719327035207,Premium Kopfmassage,Kopfmassagegerät,opus
4004218739536,Pond Colour Sticks,Fischfutter Teich,opus
4018291002630,Fresh Sun Aprés Fluid,After-Sun Fluid,opus
0887930418729,Super Heavy Duty Zinc AA,Batterien AA,opus
5713359107607,"Fritteuse, 3 l, 2000 W",Fritteuse,opus
5713359107614,"Wasserkocher, 1,7 l",Wasserkocher,opus
5712874642600,Hautschonende Duschcreme Milch & Honig,Duschcreme Milch & Honig,opus
4015493320005,"Laufrad- und Sitzklemme, diebstahlhemmend",Fahrradschloss Sattelklemme,opus
0200030229758,Farve-sudoku,Farb-Sudoku,opus
4005556233342,"Tempo, kleine Fische",Kinderspiel Tempo kleine Fische,opus
0200030348640,Ballhupe,Fahrradklingel Ballhupe,opus
4260619117384,Zählkarten,Zählkarten,opus
11373519121001000149,Mau Mau,Kartenspiel Mau Mau,opus
4047247410762,Memo,Memory-Spiel,opus
4015000966214,Color Kraft-Gel,Color-Waschmittel Gel,opus
4011097314020,Isiflex 2 m,Brauseschlauch,opus
4006062108377,Kristall 511,Lötzinn,opus
8710103859703,HC3510/15,Haarschneider,opus
4007123114429,"Steckdosenleiste, schaltbar, 8fach",Steckdosenleiste schaltbar,opus
4008224569309,"Standard-Steckdosenleiste, schaltbar, 6fach",Steckdosenleiste schaltbar,opus
4250967329911,"Schutzkontakt-Winkelstecker, extra flach, schwarz",Winkelstecker Schutzkontakt,opus
4008496270972,CR2450,Knopfzelle CR2450,opus
4088500655605,Akku-Kompressor FLP-20,Akku-Kompressor,opus
4047247464550,Premium LED-Lampenset,Fahrradbeleuchtung LED,opus
4250184180593,RJ45 field plug pro,Netzwerkstecker RJ45,opus
4015000417341,Power-Knete,Reparaturknete,opus
4008496978199,AA 30 Pack,Batterien AA,opus
4008496978168,AAA 30 Pack,Batterien AAA,opus
8941102375622,Bettwäsche »Lorbeer«,Bettwäsche,opus
4001072041089,Kaiser Sicherheitsschneidemaschine hobby cut 1,Schneidemaschine Foto,opus
9783808591673,Einzelhandel 2025,Fachbuch Einzelhandel,opus
4008118859301,Heftklammern,Heftklammern,opus
4260350561132,Toe Warmer Zehenwärmer,Zehenwärmer,opus
8718532336611,Batterie-Ersatz 3x AA,Batterie-Adapter AA,opus
4002653002062,"Feine Pyramidenkerzen, weiß",Pyramidenkerzen weiß,opus
4001076061793,Riesen-Wunderkerzen Maxi Star 100,Wunderkerzen,opus
4014361581128,ProfiLine 450,Feuerwerksbatterie,opus
4047291074651,Matrix Multi-Effekt-Fächer-Batterie,Feuerwerksbatterie Fächer,opus
4004621002050,"Wunder-Kerzen, super lang",Wunderkerzen lang,opus
4316268550529,"Waschlotion sensitiv, seifenfrei",Waschlotion sensitiv,opus
4014156030534,Spielkegel mit Würfeln,Spielkegel mit Würfeln,opus
4000870705186,Base Profil 2 m,LED-Profil,opus
6411501111142,Bypass-Gartenschere,Gartenschere Bypass,opus
4007104022408,Multi-Winkelmesser,Winkelmesser,opus
5712872579571,Cotton Buds,Wattestäbchen,opus
8006540017722,Ultra Plus Konzentrat Original,Spülmittel Konzentrat,opus
4006149506348,Spielball Die Eiskönigin - (50634),Spielball,opus
4017538064264,"Patchkabel Cat6 S/FTP weiß 7,5 m",Patchkabel Cat6,opus
4010094015183,"Aktenkoffer, silber",Aktenkoffer,opus
4056464009710,"Hemd, Kurzarm, Uni R, Regular Fit, reinweiß",Hemd Kurzarm,opus
4052792002775,USB Stereo Headset HS0019,Headset USB,opus
8001090118196,3D White Luxe,Zahnpasta Whitening,opus
8001090733320,Slipeinlagen Dailies Large,Slipeinlagen,opus
4000196122544,Noir,Feinwaschmittel schwarz,opus
4006501816214,Classic 180 Solid,Wischmop,opus
8004260498760,"Toilettenpapier (16 Rollen, 4-lagig)",Toilettenpapier,opus
0765441048003,MP33 SSD PCIe Gen3 x4 1 TB,SSD intern,opus
8595247906311,SuperSpeed USB-C 10 Gbps RAW BOX for SATA M.2 SSD,SSD-Gehäuse USB-C,opus
4052792055795,"CAT6A S/FTP Ultraflex Patch Cable 1,5 m",Patchkabel Cat6a,opus
4260173217537,"Edelstahl Schüssel, 3400 ml, 28 cm",Schüssel Edelstahl,opus
4008496659203,Longlife Power AAA 8 + 4,Batterien AAA,opus
4023125029745,FRITZ! Repeater 1200 AX,WLAN-Repeater,opus
4002448021001,Professionell Haftcreme,Haftcreme Zahnersatz,opus
4002448039532,Die Blauen,Haftcreme Zahnersatz,opus
4002448046424,Spülmaschinensalz,Spülmaschinensalz,opus
4002448066248,Maschinentiefenreiniger Citrus,Spülmaschinenreiniger,opus
4002448126478,Oxi Action Multi-Flecken Color,Fleckenentferner color,opus
0886576030449,2.5&quot; SATA III Solid State Drive Ace A55,SSD intern,opus
4015000970044,Weiss & Faser Perwoll,Waschmittel weiß,opus
4015000972208,Hygienische Frische Eukalyptus,Spülmittel,opus
3596710451470,Film étirable,Frischhaltefolie,opus
4028279802077,Räucherkerzen-Adventskalender &quot;Räucherhaus&quot;,Adventskalender,opus
4260139279012,Insektenschröter,Fliegenklatsche elektrisch,opus
7638900438284,AAA Batterien,Batterien AAA,opus
4311501585559,"Batterien, LR03 AAA, Alkaline",Batterien AAA,opus
4008496356669,Batterie AAA,Batterien AAA,opus
4000870789537,"SimpLED 1,5 m, 450 lm",LED-Lichterkette,opus
4061562145468,Partyhüte,Partyhüte,opus
4014361077164,Bengalische Fakeln,Bengalische Fackeln,opus
4014361099708,Knallbonbons,Knallbonbons,opus
9783473462759,Leserabe. Der verhexte Schulranzen,Kinderbuch,opus
4052792034684,"3,5&quot; HDD Protection Box",Festplatten-Schutzbox,opus
4311536147838,Super Energy Lithium Knopfzelle CR2032,Knopfzelle CR2032,opus
4015867157053,USB Gigabit Ethernet Adapter,USB-Ethernet-Adapter,opus
4007396050004,Kartenmischmaschine,Kartenmischer,opus
4030400553383,Paramount Volume Tobacco,Tabak Zigarette,opus
4058194089840,3-D LED-Sterne zum Hängen,LED-Sterne Dekoration,opus
4337185720017,Klebestift,Klebestift,opus
4001499944536,Aloe Vera Spül-Lotion,Spülmittel Aloe Vera,opus
4001499930676,Sensitiv-Seife,Seife sensitiv,opus
4019631670083,Spiel und Wissen im Elektronik-Labor,Experimentierkasten Elektronik,opus
4006149508748,Kinderball Fireman Sam,Kinderball,opus
7613413452293,CO2 Universal Cilinder,CO2-Zylinder,opus
4046806104630,Stumpenkerze Rustic &quot;Raureif&quot; rubin,Stumpenkerze,opus
4005401743392,Schnellverstellzirkel,Zirkel,opus
3414904096040,Kinderhandschuhe,Kinderhandschuhe,opus
4055334955485,Jumbo-Bunstifte,Buntstifte jumbo,opus
4006344808797,Teekanne mit Deckel,Teekanne,opus
8718973050350,Wok 28 cm,Wok,opus
4143619204950,Best Sudoku Pur Nr. 5,Rätselheft Sudoku,opus
4008033419017,Ei-Schneider,Eierschneider,opus
9783730608685,Peter Hase und seine Freunde. Das Memo-Spiel,Memo-Spiel,opus
4255582710212,Rätsel für Kinder,Rätselheft Kinder,opus
5902934839242,AD 1295 elektrischer Wasserkocher,Wasserkocher,opus
4004753902761,Kamin- Kohle- und Grillanzünder,Grillanzünder,opus
4001515101714,Eimer 5l,Eimer,opus
4014677470673,Baueimer 20l,Baueimer,opus
4002372554972,Zeichenkarton,Zeichenkarton,opus
4002372556938,Malblock &quot;schön dick&quot;,Malblock,opus
8719606017511,Original Flowerpot 21 cm brown,Blumentopf,opus
8719606018440,Universal Saucer round 17 cm brown,Blumentopfuntersetzer,opus
4005556299867,Original Mandala-Designer horses,Mandala-Designer,opus
4006677001315,SOFT-0131,Radiergummi,opus
4305615653198,Fusswohl 3 in 1 Gelsohle Work,Gelsohle,opus
4011200576901,Palmolive Limone,Spülmittel,opus
8433281007208,"TGE-2524B 2,5&quot; Speichergehäuse",Festplattengehäuse,opus
8806094788105,microSDXC Pro Plus 256 GB mit Adapter,microSD-Karte,opus
5704303056942,Pizzastein rund,Pizzastein rund,opus
5704303056959,Pizzastein eckig,Pizzastein eckig,opus
4052396082289,Wäschewanne aenna 52 l,Wäschewanne,opus
4011170083935,tanJack photo QR,TAN-Generator,opus
4260541245551,Dress&Color ME Wild Life,Malbuch,opus
9783963471575,Leo Lausemaus Mein großes Vorschulbuch,Vorschulbuch,opus
4061464488311,Schülerhilfe Captain Clever Vorschule Konzentrieren lernen,Lernheft Vorschule,opus
4025967002146,Erdbeerpflanzen Honeoye - Die Frühe,Erdbeerpflanzen,opus
4002477587158,Übertopf,Übertopf,opus
9010729001821,Geometriedreieck 14 cm,Geometriedreieck,opus
9010729009902,Klebestift,Klebestift,opus
9783894149239,"Schulanfang 1. Klasse Rechnen, Lesen, Merken",Lernheft Grundschule,opus
4047247550819,Kreativ mit Stickern Flora und Fauna,Stickerheft,opus
4002593940547,Rohrreinigungswelle,Rohrreinigungsspirale,opus
4006596223416,"Siebkorbventil für Überlauf, weiß",Siebkorbventil mit Überlauf,opus
4006596223409,"Siebkorbventil, weiß",Siebkorbventil,opus
0819441010024,the spirograph design set,Spirograph,opus
4002448038764,Kukident Die Blauen,Gebissreiniger,opus
4084500270145,Sommerbrise Weichspüler,Weichspüler,opus
4305615567129,Müllbeutel mit Tragegriffen 53 cm x 54 cm (25L),Müllbeutel mit Tragegriffen,opus
6414301000852,Kochpergament,Backpapier,opus
9783423133166,Am Beispiel meines Bruders,Buch Roman,opus
8436532860010,Coolbox 24L,Kühlbox,opus
9783985610518,Der Rätsel-Adventskalender der Gebrüder Grimm,Rätsel-Adventskalender,opus
4251901502438,Märchenwürfel,Märchenwürfel,opus
5054903950806,Gefahr am Leuchtturm,Hörspiel,opus
4062700835012,Mottenpapier mit Geraniol,Mottenpapier,opus
4062700837269,Kleider & Textil Mottenfalle,Mottenfalle,opus
4063676890401,Pfannenspritzschutz klappbar,Pfannenspritzschutz,opus
4051622943110,Gel Cream mit Avocado-Öl,Schuhpflege Gel,opus
4010995457914,speedE PocketDrive,Elektroschrauber,opus
4260092580101,Zauberstempel,Stempelset,opus
4049118614088,Spritzbeutel mit 6 Tüllen,Spritzbeutel-Set,opus
8006540689271,Normal Flexistyle,Slipeinlagen,opus
9783551086297,Conni tanzt,Kinderbuch,opus
4388840024292,Zelltuch-Servietten,Servietten,opus
4015000018470,Glasreiniger,Glasreiniger,opus
4260138342731,Klemmbausteine Feuerwehr-Boot,Klemmbausteine,opus
4260138342724,Klemmbausteine Gefangenentransporter,Klemmbausteine,opus
1188992623100100,Silvester-Girlande,Silvester-Girlande,opus
4047291051607,Tischfeuerwerk-Sortiment,Tischfeuerwerk,opus
4047291004009,Wachsgießen,Bleigießen,opus
4047291032965,Knallbonbons,Knallbonbons,opus
7638900379914,"Knopfzellen-Batterie, Lithium, CR2430, 3V, 320mAh",Knopfzelle CR2430,opus
4000388615304,Conni Kinder Zahnbürste,Kinderzahnbürste,opus
4260644650566,Keramik-Schneemann,Deko-Schneemann,opus
9783845832005,Ultra Lustige Scherzfragen,Scherzfragenbuch,opus
4008110476001,Hausaufgabenheft Für Coole Köpfe,Hausaufgabenheft,opus
4015200033723,Blütenrausch,Waschmittel flüssig color,opus
4001542008482,Nahtdichter,Nahtdichter,opus
20222001011000000100,Gewürzstreuer,Gewürzstreuer,opus
4337182072614,Aluminiumfolie,Alufolie,opus
4008496083459,"Batterien, AAA, Alkaline",Batterien AAA,opus
4061462751707,Batterie AAA LR03,Batterien AAA,opus
7638900437836,AA Batterien,Batterien AA,opus
4061463048400,Schneebesen mit Eiskratzer,Eiskratzer,opus
4010373208305,COMCO. EDEKA-TASCHE,Einkaufstasche,opus
0010169480101,Supertrumpf Best Of Germany,Quartett-Kartenspiel,opus
4005556206834,Supertrumpf Sports Cars,Quartett-Kartenspiel,opus
4061463724250,Herren-Slips,Herren-Slips,opus
4061464862739,Jeans Straight Fit,Jeans Herren,opus
4008838914052,Wollrasierer Modell Jumbo,Wollrasierer,opus
2200301563404,Blink Fusselroller,Fusselroller,opus
4054596832343,Maler-Abdeckband,Maler-Abdeckband,opus
4061464415485,Gewebe-Reparaturband,Gewebeband,opus
0195166278629,Ätherdrift - Play-Booster - englisch,Magic Sammelkarten-Booster,opus
5707672749286,STORAGE BOX BASIC BOX 32 x 25 x 19,Aufbewahrungsbox,opus
4008033548335,Papiertrinkhalme,Papiertrinkhalme,opus
55092001011000000100,Zuckerstreuer 180 ml,Zuckerstreuer,opus
4190661502305,Dieburger Anzeiger,Tageszeitung,opus
4061459489330,Backpapierzuschnitte,Backpapier,opus
4260233650182,Koriander,Koriander Pflanze,opus
8434530846449,JORDI gris,Sneaker,opus
4061462152412,Müllbeutel mit Zugband 60 l,Müllbeutel,opus
4052792069075,USB-C Sync & Ladekabel-Set USB-C zu USB-C,USB-C Ladekabel,opus
4038115100373,Draki Der Himmelsstürmer,Drachen,opus
4335619128606,Saatgut Salatgurke Marketmore,Gurken-Saatgut,opus
4056489577447,Bio Saatgut Cherrytomate Zuckertraube,Tomaten-Saatgut bio,opus
4047247623162,Saatband Salatvariation 'Baby Leaf',Saatband Salat,opus
4047247623247,Saatscheiben Klassische Küchenkräuter,Saatscheiben Küchenkräuter,opus
4047247623254,Saatscheiben Italienische Kräuter,Saatscheiben Kräuter italienisch,opus
4047247623308,Saatteppich Balkon- und Beetblumen,Saatteppich Blumen,opus
4068134093547,Zink + Vitamin C Depot,Zink Vitamin C Tabletten,opus
4043002476974,Fenster-Fliegengitter,Fliegengitter Fenster,opus
4306516380831,Schubkarrensieb,Schubkarrensieb,opus
4051281755178,Seifenblasenflüssigkeit,Seifenblasen,opus
4061459079760,Apfelteiler aus Edelstahl,Apfelteiler,opus
9783473463596,Leserabe Abenteuergeschichten zum Lesenlernen,Kinderbuch Erstleser,opus
4005556296903,Creart Süßes Schlappohr,Bastelset Kinder,opus
4068706377174,Alpaka,Puzzle,opus
4046806256520,Spielrasen,Rasensamen Spielrasen,opus
4260234860238,Birnenmelone,Birnenmelone Pflanze,opus
4316268486033,Balkongemüse,Saatgut Balkongemüse,opus
8806090545900,870 EVO,SSD,opus
4061462157813,Flechtgürtel,Gürtel Flechtoptik,opus
9010729057415,"Collegeblock – A4, 80 Blatt, kariert",Collegeblock A4 kariert,opus
4015000970921,Bref Power Fett & Eingebranntes,Backofenreiniger,opus
4015000307437,Bref Power,Allzweckreiniger,opus
4004182025758,"Papier, A4, 80 g",Druckerpapier A4,opus
4007873905766,Basis Unkrautvlies,Unkrautvlies,opus
9020400320967,Funk-Baduhr mit Temperaturanzeige,Baduhr Funk,opus
4016138559194,Verpackungsklebeband braun,Verpackungsklebeband,opus
9003117056107,Tonkinstäbe,Tonkinstäbe,opus
